game_id,actor_uid,policy,potion_type,event_category,primary_waste_flag,extended_waste_flag,payoff_component,payoff_value,duplicate_penalty_flag,reconciliation_status,notes
witch_save_aggressive_poison_conservative_r61_seed522_herding_enabled_rep04,5,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_herding_enabled_rep04,5,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_herding_enabled_rep04,5,save_conservative_poison_aggressive,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_conservative_full_r61_seed522_herding_enabled_rep04,5,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_herding_enabled_rep04,5,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_herding_enabled_rep04,5,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_herding_enabled_rep04,5,risk_balanced,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_reference_r61_seed522_herding_enabled_rep05,8,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_herding_enabled_rep05,8,reference,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_aggressive_full_r61_seed522_herding_enabled_rep05,8,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_herding_enabled_rep05,8,aggressive_full,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_herding_enabled_rep05,8,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_herding_enabled_rep05,8,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_herding_enabled_rep05,8,save_conservative_poison_aggressive,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_herding_enabled_rep05,8,save_conservative_poison_aggressive,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_herding_enabled_rep05,8,conservative_full,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_herding_enabled_rep05,8,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_herding_enabled_rep05,8,risk_balanced,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_herding_enabled_rep05,8,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_deception_enabled_rep01,2,reference,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_deception_enabled_rep01,2,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_deception_enabled_rep01,2,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep01,2,aggressive_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep01,2,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep01,2,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep01,2,save_conservative_poison_aggressive,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep01,2,save_conservative_poison_aggressive,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_deception_enabled_rep01,2,conservative_full,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_deception_enabled_rep01,2,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_deception_enabled_rep01,2,risk_balanced,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_deception_enabled_rep01,2,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_deception_enabled_rep02,4,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_deception_enabled_rep02,4,reference,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep02,4,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep02,4,aggressive_full,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep02,4,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep02,4,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep02,4,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep02,4,save_conservative_poison_aggressive,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_conservative_full_r61_seed522_deception_enabled_rep02,4,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_deception_enabled_rep02,4,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_deception_enabled_rep02,4,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_deception_enabled_rep02,4,risk_balanced,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_reference_r61_seed522_deception_enabled_rep03,5,reference,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_deception_enabled_rep03,5,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_deception_enabled_rep03,5,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep03,5,aggressive_full,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep03,5,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep03,5,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep03,5,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep03,5,save_conservative_poison_aggressive,poison,poison_special_role,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_conservative_full_r61_seed522_deception_enabled_rep03,5,conservative_full,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_deception_enabled_rep03,5,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_deception_enabled_rep03,5,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_deception_enabled_rep03,5,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_deception_enabled_rep04,6,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_deception_enabled_rep04,6,reference,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep04,6,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep04,6,aggressive_full,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep04,6,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep04,6,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep04,6,save_conservative_poison_aggressive,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep04,6,save_conservative_poison_aggressive,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_deception_enabled_rep04,6,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_deception_enabled_rep04,6,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_deception_enabled_rep04,6,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_deception_enabled_rep04,6,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_deception_enabled_rep05,4,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_deception_enabled_rep05,4,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_deception_enabled_rep05,4,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_deception_enabled_rep05,4,aggressive_full,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep05,4,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_deception_enabled_rep05,4,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep05,4,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_deception_enabled_rep05,4,save_conservative_poison_aggressive,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_conservative_full_r61_seed522_deception_enabled_rep05,4,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_deception_enabled_rep05,4,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_deception_enabled_rep05,4,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_deception_enabled_rep05,4,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_heterogeneous_risk_rep01,10,reference,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_heterogeneous_risk_rep01,10,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep01,10,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep01,10,aggressive_full,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep01,10,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep01,10,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep01,10,save_conservative_poison_aggressive,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep01,10,save_conservative_poison_aggressive,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep01,10,conservative_full,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep01,10,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep01,10,risk_balanced,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep01,10,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_heterogeneous_risk_rep02,2,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_heterogeneous_risk_rep02,2,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep02,2,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep02,2,aggressive_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep02,2,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep02,2,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep02,2,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep02,2,save_conservative_poison_aggressive,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep02,2,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep02,2,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep02,2,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep02,2,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_heterogeneous_risk_rep03,10,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_heterogeneous_risk_rep03,10,reference,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep03,10,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep03,10,aggressive_full,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep03,10,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep03,10,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep03,10,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep03,10,save_conservative_poison_aggressive,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep03,10,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep03,10,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep03,10,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep03,10,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_heterogeneous_risk_rep04,2,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_heterogeneous_risk_rep04,2,reference,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep04,2,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep04,2,aggressive_full,poison,poison_regular_villager,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep04,2,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep04,2,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep04,2,save_conservative_poison_aggressive,poison,poison_special_role,1,1,poison_villager,-0.5,0,reconciled,Wrong poison uses the poison-villager penalty and is not double-counted as generic waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep04,2,save_conservative_poison_aggressive,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep04,2,conservative_full,save,save_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep04,2,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep04,2,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep04,2,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_heterogeneous_risk_rep05,4,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_heterogeneous_risk_rep05,4,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep05,4,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_heterogeneous_risk_rep05,4,aggressive_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep05,4,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_heterogeneous_risk_rep05,4,save_aggressive_poison_conservative,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep05,4,save_conservative_poison_aggressive,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_save_conservative_poison_aggressive_r61_seed522_heterogeneous_risk_rep05,4,save_conservative_poison_aggressive,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep05,4,conservative_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_conservative_full_r61_seed522_heterogeneous_risk_rep05,4,conservative_full,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep05,4,risk_balanced,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_risk_balanced_r61_seed522_heterogeneous_risk_rep05,4,risk_balanced,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_reference_r61_seed522_strong_village_information_rep01,3,reference,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_reference_r61_seed522_strong_village_information_rep01,3,reference,poison,poison_available_at_death,0,1,unused_potion_record,0.0,0,reconciled,Unused potion is recorded separately and is not primary used-potion waste.
witch_aggressive_full_r61_seed522_strong_village_information_rep01,3,aggressive_full,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
witch_aggressive_full_r61_seed522_strong_village_information_rep01,3,aggressive_full,poison,correct_poison_wolf,0,0,correct_poison,0.4,0,reconciled,Correct poison receives the R4 +0.4 anchor once.
witch_save_aggressive_poison_conservative_r61_seed522_strong_village_information_rep01,3,save_aggressive_poison_conservative,save,correct_save_village,0,0,correct_save,0.3,0,reconciled,Correct save receives the R4 +0.3 anchor once.
