base_configuration_id,base_game_index,behavioral_regime,dataset_split,game_family_id,game_id,seed,utterance_count,winner
r2_train_random_vote_speech,16,random_vote_speech,train,train_random_vote_speech_309_16,r2_train_random_vote_speech_seed_309_game_16,309,15,village
r2_train_random_vote_speech,17,random_vote_speech,train,train_random_vote_speech_309_17,r2_train_random_vote_speech_seed_309_game_17,309,22,village
r2_train_random_vote_speech,18,random_vote_speech,train,train_random_vote_speech_309_18,r2_train_random_vote_speech_seed_309_game_18,309,22,village
r2_train_random_vote_speech,19,random_vote_speech,train,train_random_vote_speech_309_19,r2_train_random_vote_speech_seed_309_game_19,309,19,wolf
r2_train_random_vote_speech,20,random_vote_speech,train,train_random_vote_speech_309_20,r2_train_random_vote_speech_seed_309_game_20,309,25,wolf
r2_validation_balanced_social,1,balanced_social,validation,validation_balanced_social_310_1,r2_validation_balanced_social_seed_310_game_1,310,26,wolf
r2_validation_balanced_social,2,balanced_social,validation,validation_balanced_social_310_2,r2_validation_balanced_social_seed_310_game_2,310,24,wolf
r2_validation_balanced_social,3,balanced_social,validation,validation_balanced_social_310_3,r2_validation_balanced_social_seed_310_game_3,310,26,village
r2_validation_balanced_social,4,balanced_social,validation,validation_balanced_social_310_4,r2_validation_balanced_social_seed_310_game_4,310,21,wolf
r2_validation_balanced_social,5,balanced_social,validation,validation_balanced_social_310_5,r2_validation_balanced_social_seed_310_game_5,310,27,wolf
r2_validation_balanced_social,6,balanced_social,validation,validation_balanced_social_310_6,r2_validation_balanced_social_seed_310_game_6,310,26,village
r2_validation_balanced_social,7,balanced_social,validation,validation_balanced_social_310_7,r2_validation_balanced_social_seed_310_game_7,310,28,village
r2_validation_balanced_social,8,balanced_social,validation,validation_balanced_social_310_8,r2_validation_balanced_social_seed_310_game_8,310,22,wolf
r2_validation_balanced_social,9,balanced_social,validation,validation_balanced_social_310_9,r2_validation_balanced_social_seed_310_game_9,310,23,wolf
r2_validation_balanced_social,10,balanced_social,validation,validation_balanced_social_310_10,r2_validation_balanced_social_seed_310_game_10,310,20,wolf
r2_validation_deception_adaptive,1,deception_adaptive,validation,validation_deception_adaptive_310_1,r2_validation_deception_adaptive_seed_310_game_1,310,17,wolf
r2_validation_deception_adaptive,2,deception_adaptive,validation,validation_deception_adaptive_310_2,r2_validation_deception_adaptive_seed_310_game_2,310,22,village
r2_validation_deception_adaptive,3,deception_adaptive,validation,validation_deception_adaptive_310_3,r2_validation_deception_adaptive_seed_310_game_3,310,19,village
r2_validation_deception_adaptive,4,deception_adaptive,validation,validation_deception_adaptive_310_4,r2_validation_deception_adaptive_seed_310_game_4,310,22,village
r2_validation_deception_adaptive,5,deception_adaptive,validation,validation_deception_adaptive_310_5,r2_validation_deception_adaptive_seed_310_game_5,310,22,village
r2_validation_deception_adaptive,6,deception_adaptive,validation,validation_deception_adaptive_310_6,r2_validation_deception_adaptive_seed_310_game_6,310,24,wolf
r2_validation_deception_adaptive,7,deception_adaptive,validation,validation_deception_adaptive_310_7,r2_validation_deception_adaptive_seed_310_game_7,310,22,wolf
r2_validation_deception_adaptive,8,deception_adaptive,validation,validation_deception_adaptive_310_8,r2_validation_deception_adaptive_seed_310_game_8,310,17,wolf
r2_validation_deception_adaptive,9,deception_adaptive,validation,validation_deception_adaptive_310_9,r2_validation_deception_adaptive_seed_310_game_9,310,18,village
r2_validation_deception_adaptive,10,deception_adaptive,validation,validation_deception_adaptive_310_10,r2_validation_deception_adaptive_seed_310_game_10,310,17,wolf
r2_validation_trust_weighted_memory,1,trust_weighted_memory,validation,validation_trust_weighted_memory_310_1,r2_validation_trust_weighted_memory_seed_310_game_1,310,14,village
r2_validation_trust_weighted_memory,2,trust_weighted_memory,validation,validation_trust_weighted_memory_310_2,r2_validation_trust_weighted_memory_seed_310_game_2,310,25,village
r2_validation_trust_weighted_memory,3,trust_weighted_memory,validation,validation_trust_weighted_memory_310_3,r2_validation_trust_weighted_memory_seed_310_game_3,310,23,village
r2_validation_trust_weighted_memory,4,trust_weighted_memory,validation,validation_trust_weighted_memory_310_4,r2_validation_trust_weighted_memory_seed_310_game_4,310,15,village
r2_validation_trust_weighted_memory,5,trust_weighted_memory,validation,validation_trust_weighted_memory_310_5,r2_validation_trust_weighted_memory_seed_310_game_5,310,26,village
r2_validation_trust_weighted_memory,6,trust_weighted_memory,validation,validation_trust_weighted_memory_310_6,r2_validation_trust_weighted_memory_seed_310_game_6,310,25,wolf
r2_validation_trust_weighted_memory,7,trust_weighted_memory,validation,validation_trust_weighted_memory_310_7,r2_validation_trust_weighted_memory_seed_310_game_7,310,18,village
r2_validation_trust_weighted_memory,8,trust_weighted_memory,validation,validation_trust_weighted_memory_310_8,r2_validation_trust_weighted_memory_seed_310_game_8,310,22,village
r2_validation_trust_weighted_memory,9,trust_weighted_memory,validation,validation_trust_weighted_memory_310_9,r2_validation_trust_weighted_memory_seed_310_game_9,310,9,wolf
r2_validation_trust_weighted_memory,10,trust_weighted_memory,validation,validation_trust_weighted_memory_310_10,r2_validation_trust_weighted_memory_seed_310_game_10,310,16,village
r2_validation_random_vote_speech,1,random_vote_speech,validation,validation_random_vote_speech_310_1,r2_validation_random_vote_speech_seed_310_game_1,310,16,wolf
r2_validation_random_vote_speech,2,random_vote_speech,validation,validation_random_vote_speech_310_2,r2_validation_random_vote_speech_seed_310_game_2,310,24,wolf
r2_validation_random_vote_speech,3,random_vote_speech,validation,validation_random_vote_speech_310_3,r2_validation_random_vote_speech_seed_310_game_3,310,19,wolf
r2_validation_random_vote_speech,4,random_vote_speech,validation,validation_random_vote_speech_310_4,r2_validation_random_vote_speech_seed_310_game_4,310,15,village
r2_validation_random_vote_speech,5,random_vote_speech,validation,validation_random_vote_speech_310_5,r2_validation_random_vote_speech_seed_310_game_5,310,25,wolf
r2_validation_random_vote_speech,6,random_vote_speech,validation,validation_random_vote_speech_310_6,r2_validation_random_vote_speech_seed_310_game_6,310,25,village
r2_validation_random_vote_speech,7,random_vote_speech,validation,validation_random_vote_speech_310_7,r2_validation_random_vote_speech_seed_310_game_7,310,15,wolf
r2_validation_random_vote_speech,8,random_vote_speech,validation,validation_random_vote_speech_310_8,r2_validation_random_vote_speech_seed_310_game_8,310,22,village
r2_validation_random_vote_speech,9,random_vote_speech,validation,validation_random_vote_speech_310_9,r2_validation_random_vote_speech_seed_310_game_9,310,23,village
r2_validation_random_vote_speech,10,random_vote_speech,validation,validation_random_vote_speech_310_10,r2_validation_random_vote_speech_seed_310_game_10,310,14,wolf
r2_validation_balanced_social,1,balanced_social,validation,validation_balanced_social_311_1,r2_validation_balanced_social_seed_311_game_1,311,17,wolf
r2_validation_balanced_social,2,balanced_social,validation,validation_balanced_social_311_2,r2_validation_balanced_social_seed_311_game_2,311,18,wolf
r2_validation_balanced_social,3,balanced_social,validation,validation_balanced_social_311_3,r2_validation_balanced_social_seed_311_game_3,311,18,wolf
r2_validation_balanced_social,4,balanced_social,validation,validation_balanced_social_311_4,r2_validation_balanced_social_seed_311_game_4,311,22,village
r2_validation_balanced_social,5,balanced_social,validation,validation_balanced_social_311_5,r2_validation_balanced_social_seed_311_game_5,311,26,village
r2_validation_balanced_social,6,balanced_social,validation,validation_balanced_social_311_6,r2_validation_balanced_social_seed_311_game_6,311,24,wolf
r2_validation_balanced_social,7,balanced_social,validation,validation_balanced_social_311_7,r2_validation_balanced_social_seed_311_game_7,311,16,village
r2_validation_balanced_social,8,balanced_social,validation,validation_balanced_social_311_8,r2_validation_balanced_social_seed_311_game_8,311,23,wolf
r2_validation_balanced_social,9,balanced_social,validation,validation_balanced_social_311_9,r2_validation_balanced_social_seed_311_game_9,311,10,wolf
r2_validation_balanced_social,10,balanced_social,validation,validation_balanced_social_311_10,r2_validation_balanced_social_seed_311_game_10,311,17,wolf
r2_validation_deception_adaptive,1,deception_adaptive,validation,validation_deception_adaptive_311_1,r2_validation_deception_adaptive_seed_311_game_1,311,24,village
r2_validation_deception_adaptive,2,deception_adaptive,validation,validation_deception_adaptive_311_2,r2_validation_deception_adaptive_seed_311_game_2,311,18,village
r2_validation_deception_adaptive,3,deception_adaptive,validation,validation_deception_adaptive_311_3,r2_validation_deception_adaptive_seed_311_game_3,311,17,wolf
r2_validation_deception_adaptive,4,deception_adaptive,validation,validation_deception_adaptive_311_4,r2_validation_deception_adaptive_seed_311_game_4,311,19,village
r2_validation_deception_adaptive,5,deception_adaptive,validation,validation_deception_adaptive_311_5,r2_validation_deception_adaptive_seed_311_game_5,311,24,village
r2_validation_deception_adaptive,6,deception_adaptive,validation,validation_deception_adaptive_311_6,r2_validation_deception_adaptive_seed_311_game_6,311,17,wolf
r2_validation_deception_adaptive,7,deception_adaptive,validation,validation_deception_adaptive_311_7,r2_validation_deception_adaptive_seed_311_game_7,311,21,wolf
r2_validation_deception_adaptive,8,deception_adaptive,validation,validation_deception_adaptive_311_8,r2_validation_deception_adaptive_seed_311_game_8,311,20,wolf
r2_validation_deception_adaptive,9,deception_adaptive,validation,validation_deception_adaptive_311_9,r2_validation_deception_adaptive_seed_311_game_9,311,23,wolf
r2_validation_deception_adaptive,10,deception_adaptive,validation,validation_deception_adaptive_311_10,r2_validation_deception_adaptive_seed_311_game_10,311,28,wolf
r2_validation_trust_weighted_memory,1,trust_weighted_memory,validation,validation_trust_weighted_memory_311_1,r2_validation_trust_weighted_memory_seed_311_game_1,311,22,village
r2_validation_trust_weighted_memory,2,trust_weighted_memory,validation,validation_trust_weighted_memory_311_2,r2_validation_trust_weighted_memory_seed_311_game_2,311,27,village
r2_validation_trust_weighted_memory,3,trust_weighted_memory,validation,validation_trust_weighted_memory_311_3,r2_validation_trust_weighted_memory_seed_311_game_3,311,17,wolf
r2_validation_trust_weighted_memory,4,trust_weighted_memory,validation,validation_trust_weighted_memory_311_4,r2_validation_trust_weighted_memory_seed_311_game_4,311,24,wolf
r2_validation_trust_weighted_memory,5,trust_weighted_memory,validation,validation_trust_weighted_memory_311_5,r2_validation_trust_weighted_memory_seed_311_game_5,311,17,wolf
r2_validation_trust_weighted_memory,6,trust_weighted_memory,validation,validation_trust_weighted_memory_311_6,r2_validation_trust_weighted_memory_seed_311_game_6,311,10,wolf
r2_validation_trust_weighted_memory,7,trust_weighted_memory,validation,validation_trust_weighted_memory_311_7,r2_validation_trust_weighted_memory_seed_311_game_7,311,27,village
r2_validation_trust_weighted_memory,8,trust_weighted_memory,validation,validation_trust_weighted_memory_311_8,r2_validation_trust_weighted_memory_seed_311_game_8,311,24,wolf
r2_validation_trust_weighted_memory,9,trust_weighted_memory,validation,validation_trust_weighted_memory_311_9,r2_validation_trust_weighted_memory_seed_311_game_9,311,26,village
r2_validation_trust_weighted_memory,10,trust_weighted_memory,validation,validation_trust_weighted_memory_311_10,r2_validation_trust_weighted_memory_seed_311_game_10,311,18,wolf
r2_validation_random_vote_speech,1,random_vote_speech,validation,validation_random_vote_speech_311_1,r2_validation_random_vote_speech_seed_311_game_1,311,21,wolf
r2_validation_random_vote_speech,2,random_vote_speech,validation,validation_random_vote_speech_311_2,r2_validation_random_vote_speech_seed_311_game_2,311,16,wolf
r2_validation_random_vote_speech,3,random_vote_speech,validation,validation_random_vote_speech_311_3,r2_validation_random_vote_speech_seed_311_game_3,311,18,wolf
r2_validation_random_vote_speech,4,random_vote_speech,validation,validation_random_vote_speech_311_4,r2_validation_random_vote_speech_seed_311_game_4,311,20,wolf
r2_validation_random_vote_speech,5,random_vote_speech,validation,validation_random_vote_speech_311_5,r2_validation_random_vote_speech_seed_311_game_5,311,25,village
r2_validation_random_vote_speech,6,random_vote_speech,validation,validation_random_vote_speech_311_6,r2_validation_random_vote_speech_seed_311_game_6,311,21,village
r2_validation_random_vote_speech,7,random_vote_speech,validation,validation_random_vote_speech_311_7,r2_validation_random_vote_speech_seed_311_game_7,311,17,village
r2_validation_random_vote_speech,8,random_vote_speech,validation,validation_random_vote_speech_311_8,r2_validation_random_vote_speech_seed_311_game_8,311,9,wolf
r2_validation_random_vote_speech,9,random_vote_speech,validation,validation_random_vote_speech_311_9,r2_validation_random_vote_speech_seed_311_game_9,311,26,wolf
r2_validation_random_vote_speech,10,random_vote_speech,validation,validation_random_vote_speech_311_10,r2_validation_random_vote_speech_seed_311_game_10,311,17,wolf
r2_validation_balanced_social,1,balanced_social,validation,validation_balanced_social_312_1,r2_validation_balanced_social_seed_312_game_1,312,18,wolf
r2_validation_balanced_social,2,balanced_social,validation,validation_balanced_social_312_2,r2_validation_balanced_social_seed_312_game_2,312,25,village
r2_validation_balanced_social,3,balanced_social,validation,validation_balanced_social_312_3,r2_validation_balanced_social_seed_312_game_3,312,23,village
r2_validation_balanced_social,4,balanced_social,validation,validation_balanced_social_312_4,r2_validation_balanced_social_seed_312_game_4,312,23,wolf
r2_validation_balanced_social,5,balanced_social,validation,validation_balanced_social_312_5,r2_validation_balanced_social_seed_312_game_5,312,24,wolf
r2_validation_balanced_social,6,balanced_social,validation,validation_balanced_social_312_6,r2_validation_balanced_social_seed_312_game_6,312,25,wolf
r2_validation_balanced_social,7,balanced_social,validation,validation_balanced_social_312_7,r2_validation_balanced_social_seed_312_game_7,312,24,village
r2_validation_balanced_social,8,balanced_social,validation,validation_balanced_social_312_8,r2_validation_balanced_social_seed_312_game_8,312,23,wolf
r2_validation_balanced_social,9,balanced_social,validation,validation_balanced_social_312_9,r2_validation_balanced_social_seed_312_game_9,312,24,village
r2_validation_balanced_social,10,balanced_social,validation,validation_balanced_social_312_10,r2_validation_balanced_social_seed_312_game_10,312,22,wolf
r2_validation_deception_adaptive,1,deception_adaptive,validation,validation_deception_adaptive_312_1,r2_validation_deception_adaptive_seed_312_game_1,312,14,wolf
r2_validation_deception_adaptive,2,deception_adaptive,validation,validation_deception_adaptive_312_2,r2_validation_deception_adaptive_seed_312_game_2,312,17,village
r2_validation_deception_adaptive,3,deception_adaptive,validation,validation_deception_adaptive_312_3,r2_validation_deception_adaptive_seed_312_game_3,312,27,wolf
r2_validation_deception_adaptive,4,deception_adaptive,validation,validation_deception_adaptive_312_4,r2_validation_deception_adaptive_seed_312_game_4,312,22,wolf
r2_validation_deception_adaptive,5,deception_adaptive,validation,validation_deception_adaptive_312_5,r2_validation_deception_adaptive_seed_312_game_5,312,17,wolf
r2_validation_deception_adaptive,6,deception_adaptive,validation,validation_deception_adaptive_312_6,r2_validation_deception_adaptive_seed_312_game_6,312,22,village
r2_validation_deception_adaptive,7,deception_adaptive,validation,validation_deception_adaptive_312_7,r2_validation_deception_adaptive_seed_312_game_7,312,17,wolf
r2_validation_deception_adaptive,8,deception_adaptive,validation,validation_deception_adaptive_312_8,r2_validation_deception_adaptive_seed_312_game_8,312,27,wolf
r2_validation_deception_adaptive,9,deception_adaptive,validation,validation_deception_adaptive_312_9,r2_validation_deception_adaptive_seed_312_game_9,312,25,village
r2_validation_deception_adaptive,10,deception_adaptive,validation,validation_deception_adaptive_312_10,r2_validation_deception_adaptive_seed_312_game_10,312,25,wolf
r2_validation_trust_weighted_memory,1,trust_weighted_memory,validation,validation_trust_weighted_memory_312_1,r2_validation_trust_weighted_memory_seed_312_game_1,312,18,wolf
r2_validation_trust_weighted_memory,2,trust_weighted_memory,validation,validation_trust_weighted_memory_312_2,r2_validation_trust_weighted_memory_seed_312_game_2,312,24,village
r2_validation_trust_weighted_memory,3,trust_weighted_memory,validation,validation_trust_weighted_memory_312_3,r2_validation_trust_weighted_memory_seed_312_game_3,312,22,wolf
r2_validation_trust_weighted_memory,4,trust_weighted_memory,validation,validation_trust_weighted_memory_312_4,r2_validation_trust_weighted_memory_seed_312_game_4,312,24,wolf
r2_validation_trust_weighted_memory,5,trust_weighted_memory,validation,validation_trust_weighted_memory_312_5,r2_validation_trust_weighted_memory_seed_312_game_5,312,22,wolf
r2_validation_trust_weighted_memory,6,trust_weighted_memory,validation,validation_trust_weighted_memory_312_6,r2_validation_trust_weighted_memory_seed_312_game_6,312,22,wolf
r2_validation_trust_weighted_memory,7,trust_weighted_memory,validation,validation_trust_weighted_memory_312_7,r2_validation_trust_weighted_memory_seed_312_game_7,312,27,village
r2_validation_trust_weighted_memory,8,trust_weighted_memory,validation,validation_trust_weighted_memory_312_8,r2_validation_trust_weighted_memory_seed_312_game_8,312,17,wolf
r2_validation_trust_weighted_memory,9,trust_weighted_memory,validation,validation_trust_weighted_memory_312_9,r2_validation_trust_weighted_memory_seed_312_game_9,312,20,village
r2_validation_trust_weighted_memory,10,trust_weighted_memory,validation,validation_trust_weighted_memory_312_10,r2_validation_trust_weighted_memory_seed_312_game_10,312,24,village
r2_validation_random_vote_speech,1,random_vote_speech,validation,validation_random_vote_speech_312_1,r2_validation_random_vote_speech_seed_312_game_1,312,21,wolf
r2_validation_random_vote_speech,2,random_vote_speech,validation,validation_random_vote_speech_312_2,r2_validation_random_vote_speech_seed_312_game_2,312,22,village
r2_validation_random_vote_speech,3,random_vote_speech,validation,validation_random_vote_speech_312_3,r2_validation_random_vote_speech_seed_312_game_3,312,17,wolf
r2_validation_random_vote_speech,4,random_vote_speech,validation,validation_random_vote_speech_312_4,r2_validation_random_vote_speech_seed_312_game_4,312,16,wolf
r2_validation_random_vote_speech,5,random_vote_speech,validation,validation_random_vote_speech_312_5,r2_validation_random_vote_speech_seed_312_game_5,312,20,wolf
r2_validation_random_vote_speech,6,random_vote_speech,validation,validation_random_vote_speech_312_6,r2_validation_random_vote_speech_seed_312_game_6,312,24,wolf
r2_validation_random_vote_speech,7,random_vote_speech,validation,validation_random_vote_speech_312_7,r2_validation_random_vote_speech_seed_312_game_7,312,25,wolf
r2_validation_random_vote_speech,8,random_vote_speech,validation,validation_random_vote_speech_312_8,r2_validation_random_vote_speech_seed_312_game_8,312,14,wolf
r2_validation_random_vote_speech,9,random_vote_speech,validation,validation_random_vote_speech_312_9,r2_validation_random_vote_speech_seed_312_game_9,312,16,village
r2_validation_random_vote_speech,10,random_vote_speech,validation,validation_random_vote_speech_312_10,r2_validation_random_vote_speech_seed_312_game_10,312,25,wolf
r2_validation_balanced_social,1,balanced_social,validation,validation_balanced_social_313_1,r2_validation_balanced_social_seed_313_game_1,313,23,wolf
r2_validation_balanced_social,2,balanced_social,validation,validation_balanced_social_313_2,r2_validation_balanced_social_seed_313_game_2,313,16,village
r2_validation_balanced_social,3,balanced_social,validation,validation_balanced_social_313_3,r2_validation_balanced_social_seed_313_game_3,313,21,wolf
r2_validation_balanced_social,4,balanced_social,validation,validation_balanced_social_313_4,r2_validation_balanced_social_seed_313_game_4,313,20,wolf
r2_validation_balanced_social,5,balanced_social,validation,validation_balanced_social_313_5,r2_validation_balanced_social_seed_313_game_5,313,19,wolf
r2_validation_balanced_social,6,balanced_social,validation,validation_balanced_social_313_6,r2_validation_balanced_social_seed_313_game_6,313,23,village
r2_validation_balanced_social,7,balanced_social,validation,validation_balanced_social_313_7,r2_validation_balanced_social_seed_313_game_7,313,23,wolf
r2_validation_balanced_social,8,balanced_social,validation,validation_balanced_social_313_8,r2_validation_balanced_social_seed_313_game_8,313,18,wolf
r2_validation_balanced_social,9,balanced_social,validation,validation_balanced_social_313_9,r2_validation_balanced_social_seed_313_game_9,313,18,wolf
r2_validation_balanced_social,10,balanced_social,validation,validation_balanced_social_313_10,r2_validation_balanced_social_seed_313_game_10,313,16,wolf
r2_validation_deception_adaptive,1,deception_adaptive,validation,validation_deception_adaptive_313_1,r2_validation_deception_adaptive_seed_313_game_1,313,18,wolf
r2_validation_deception_adaptive,2,deception_adaptive,validation,validation_deception_adaptive_313_2,r2_validation_deception_adaptive_seed_313_game_2,313,22,village
r2_validation_deception_adaptive,3,deception_adaptive,validation,validation_deception_adaptive_313_3,r2_validation_deception_adaptive_seed_313_game_3,313,16,wolf
r2_validation_deception_adaptive,4,deception_adaptive,validation,validation_deception_adaptive_313_4,r2_validation_deception_adaptive_seed_313_game_4,313,16,wolf
r2_validation_deception_adaptive,5,deception_adaptive,validation,validation_deception_adaptive_313_5,r2_validation_deception_adaptive_seed_313_game_5,313,23,wolf
r2_validation_deception_adaptive,6,deception_adaptive,validation,validation_deception_adaptive_313_6,r2_validation_deception_adaptive_seed_313_game_6,313,18,wolf
r2_validation_deception_adaptive,7,deception_adaptive,validation,validation_deception_adaptive_313_7,r2_validation_deception_adaptive_seed_313_game_7,313,28,village
r2_validation_deception_adaptive,8,deception_adaptive,validation,validation_deception_adaptive_313_8,r2_validation_deception_adaptive_seed_313_game_8,313,18,wolf
r2_validation_deception_adaptive,9,deception_adaptive,validation,validation_deception_adaptive_313_9,r2_validation_deception_adaptive_seed_313_game_9,313,27,wolf
r2_validation_deception_adaptive,10,deception_adaptive,validation,validation_deception_adaptive_313_10,r2_validation_deception_adaptive_seed_313_game_10,313,17,wolf
r2_validation_trust_weighted_memory,1,trust_weighted_memory,validation,validation_trust_weighted_memory_313_1,r2_validation_trust_weighted_memory_seed_313_game_1,313,21,village
r2_validation_trust_weighted_memory,2,trust_weighted_memory,validation,validation_trust_weighted_memory_313_2,r2_validation_trust_weighted_memory_seed_313_game_2,313,10,wolf
r2_validation_trust_weighted_memory,3,trust_weighted_memory,validation,validation_trust_weighted_memory_313_3,r2_validation_trust_weighted_memory_seed_313_game_3,313,26,village
r2_validation_trust_weighted_memory,4,trust_weighted_memory,validation,validation_trust_weighted_memory_313_4,r2_validation_trust_weighted_memory_seed_313_game_4,313,22,village
r2_validation_trust_weighted_memory,5,trust_weighted_memory,validation,validation_trust_weighted_memory_313_5,r2_validation_trust_weighted_memory_seed_313_game_5,313,15,wolf
r2_validation_trust_weighted_memory,6,trust_weighted_memory,validation,validation_trust_weighted_memory_313_6,r2_validation_trust_weighted_memory_seed_313_game_6,313,23,village
r2_validation_trust_weighted_memory,7,trust_weighted_memory,validation,validation_trust_weighted_memory_313_7,r2_validation_trust_weighted_memory_seed_313_game_7,313,18,village
r2_validation_trust_weighted_memory,8,trust_weighted_memory,validation,validation_trust_weighted_memory_313_8,r2_validation_trust_weighted_memory_seed_313_game_8,313,22,wolf
r2_validation_trust_weighted_memory,9,trust_weighted_memory,validation,validation_trust_weighted_memory_313_9,r2_validation_trust_weighted_memory_seed_313_game_9,313,23,wolf
r2_validation_trust_weighted_memory,10,trust_weighted_memory,validation,validation_trust_weighted_memory_313_10,r2_validation_trust_weighted_memory_seed_313_game_10,313,17,wolf
r2_validation_random_vote_speech,1,random_vote_speech,validation,validation_random_vote_speech_313_1,r2_validation_random_vote_speech_seed_313_game_1,313,8,wolf
r2_validation_random_vote_speech,2,random_vote_speech,validation,validation_random_vote_speech_313_2,r2_validation_random_vote_speech_seed_313_game_2,313,25,wolf
r2_validation_random_vote_speech,3,random_vote_speech,validation,validation_random_vote_speech_313_3,r2_validation_random_vote_speech_seed_313_game_3,313,15,wolf
r2_validation_random_vote_speech,4,random_vote_speech,validation,validation_random_vote_speech_313_4,r2_validation_random_vote_speech_seed_313_game_4,313,14,wolf
r2_validation_random_vote_speech,5,random_vote_speech,validation,validation_random_vote_speech_313_5,r2_validation_random_vote_speech_seed_313_game_5,313,25,wolf
r2_validation_random_vote_speech,6,random_vote_speech,validation,validation_random_vote_speech_313_6,r2_validation_random_vote_speech_seed_313_game_6,313,18,wolf
r2_validation_random_vote_speech,7,random_vote_speech,validation,validation_random_vote_speech_313_7,r2_validation_random_vote_speech_seed_313_game_7,313,9,wolf
r2_validation_random_vote_speech,8,random_vote_speech,validation,validation_random_vote_speech_313_8,r2_validation_random_vote_speech_seed_313_game_8,313,21,wolf
r2_validation_random_vote_speech,9,random_vote_speech,validation,validation_random_vote_speech_313_9,r2_validation_random_vote_speech_seed_313_game_9,313,22,village
r2_validation_random_vote_speech,10,random_vote_speech,validation,validation_random_vote_speech_313_10,r2_validation_random_vote_speech_seed_313_game_10,313,20,wolf
r2_validation_balanced_social,1,balanced_social,validation,validation_balanced_social_314_1,r2_validation_balanced_social_seed_314_game_1,314,18,wolf
r2_validation_balanced_social,2,balanced_social,validation,validation_balanced_social_314_2,r2_validation_balanced_social_seed_314_game_2,314,24,village
r2_validation_balanced_social,3,balanced_social,validation,validation_balanced_social_314_3,r2_validation_balanced_social_seed_314_game_3,314,24,wolf
r2_validation_balanced_social,4,balanced_social,validation,validation_balanced_social_314_4,r2_validation_balanced_social_seed_314_game_4,314,22,wolf
r2_validation_balanced_social,5,balanced_social,validation,validation_balanced_social_314_5,r2_validation_balanced_social_seed_314_game_5,314,27,wolf
r2_validation_balanced_social,6,balanced_social,validation,validation_balanced_social_314_6,r2_validation_balanced_social_seed_314_game_6,314,26,wolf
r2_validation_balanced_social,7,balanced_social,validation,validation_balanced_social_314_7,r2_validation_balanced_social_seed_314_game_7,314,20,village
r2_validation_balanced_social,8,balanced_social,validation,validation_balanced_social_314_8,r2_validation_balanced_social_seed_314_game_8,314,22,wolf
r2_validation_balanced_social,9,balanced_social,validation,validation_balanced_social_314_9,r2_validation_balanced_social_seed_314_game_9,314,22,village
r2_validation_balanced_social,10,balanced_social,validation,validation_balanced_social_314_10,r2_validation_balanced_social_seed_314_game_10,314,24,wolf
r2_validation_deception_adaptive,1,deception_adaptive,validation,validation_deception_adaptive_314_1,r2_validation_deception_adaptive_seed_314_game_1,314,23,village
r2_validation_deception_adaptive,2,deception_adaptive,validation,validation_deception_adaptive_314_2,r2_validation_deception_adaptive_seed_314_game_2,314,24,wolf
r2_validation_deception_adaptive,3,deception_adaptive,validation,validation_deception_adaptive_314_3,r2_validation_deception_adaptive_seed_314_game_3,314,17,wolf
r2_validation_deception_adaptive,4,deception_adaptive,validation,validation_deception_adaptive_314_4,r2_validation_deception_adaptive_seed_314_game_4,314,18,wolf
r2_validation_deception_adaptive,5,deception_adaptive,validation,validation_deception_adaptive_314_5,r2_validation_deception_adaptive_seed_314_game_5,314,20,wolf
r2_validation_deception_adaptive,6,deception_adaptive,validation,validation_deception_adaptive_314_6,r2_validation_deception_adaptive_seed_314_game_6,314,26,village
r2_validation_deception_adaptive,7,deception_adaptive,validation,validation_deception_adaptive_314_7,r2_validation_deception_adaptive_seed_314_game_7,314,21,village
r2_validation_deception_adaptive,8,deception_adaptive,validation,validation_deception_adaptive_314_8,r2_validation_deception_adaptive_seed_314_game_8,314,24,village
r2_validation_deception_adaptive,9,deception_adaptive,validation,validation_deception_adaptive_314_9,r2_validation_deception_adaptive_seed_314_game_9,314,23,wolf
r2_validation_deception_adaptive,10,deception_adaptive,validation,validation_deception_adaptive_314_10,r2_validation_deception_adaptive_seed_314_game_10,314,24,village
r2_validation_trust_weighted_memory,1,trust_weighted_memory,validation,validation_trust_weighted_memory_314_1,r2_validation_trust_weighted_memory_seed_314_game_1,314,21,village
r2_validation_trust_weighted_memory,2,trust_weighted_memory,validation,validation_trust_weighted_memory_314_2,r2_validation_trust_weighted_memory_seed_314_game_2,314,24,village
r2_validation_trust_weighted_memory,3,trust_weighted_memory,validation,validation_trust_weighted_memory_314_3,r2_validation_trust_weighted_memory_seed_314_game_3,314,22,village
r2_validation_trust_weighted_memory,4,trust_weighted_memory,validation,validation_trust_weighted_memory_314_4,r2_validation_trust_weighted_memory_seed_314_game_4,314,21,wolf
r2_validation_trust_weighted_memory,5,trust_weighted_memory,validation,validation_trust_weighted_memory_314_5,r2_validation_trust_weighted_memory_seed_314_game_5,314,17,village
r2_validation_trust_weighted_memory,6,trust_weighted_memory,validation,validation_trust_weighted_memory_314_6,r2_validation_trust_weighted_memory_seed_314_game_6,314,17,wolf
r2_validation_trust_weighted_memory,7,trust_weighted_memory,validation,validation_trust_weighted_memory_314_7,r2_validation_trust_weighted_memory_seed_314_game_7,314,24,village
r2_validation_trust_weighted_memory,8,trust_weighted_memory,validation,validation_trust_weighted_memory_314_8,r2_validation_trust_weighted_memory_seed_314_game_8,314,18,wolf
